data_as_of,source,source_url,cpo_name,govt_private,state,district,city_village,location,latitude,longitude,charger_or_connector_type,charger_rating,connector_rating,no_of_connectors,latitude_num,longitude_num,charger_rating_num,connector_rating_num,no_of_connectors_num
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Rajahmundry,"Opp. Manikanta Book Centre, Innespeta, Rajamahendravaram, Andhra Pradesh 533101",16.997215,81.773444,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,16.997215,81.773444,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Rajahmundry,"Xqwx+Vpc, Aditya Nagar, Rajamahendravaram, Andhra Pradesh 533106",16.997432,81.799289,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,16.997432,81.799289,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Rajahmundry,"Xqwx+Vpc, Aditya Nagar, Rajamahendravaram, Andhra Pradesh 533106",16.997432,81.799289,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,16.997432,81.799289,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Rajahmundry,"86-07-16/1, Ground Floor, Tilak Rd, Beside Sai Baba Temple, Vadrevu Nagar, Rajamahendravaram, Andhra Pradesh 533103",17.004430,81.795170,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.00443,81.79517,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Rajahmundry,"Y Junction Park, Beside Hp Petrol Bunk Jampeta Road, Kambala Peta, Rajamahendravaram, Andhra Pradesh 533101",17.011674,81.781742,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.011674,81.781742,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Kakinada,Kakinada,"Carnival Street, Below Viveka Junior College, Tuni, Andhra Pradesh 533401",17.358069,82.546550,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.358069,82.54655,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"31-2-4/5, Nh16, Opp. All India Radio Station, Kurmannapalem, Visakhapatnam, Andhra Pradesh",17.685143,83.157866,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.685143,83.157866,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"8-8-36, Gnt Rd, Medical Center, Gajuwaka, Visakhapatnam, Andhra Pradesh",17.686181,83.206529,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.686181,83.206529,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Lankelapalem, Andhra Pradesh 531021",17.687771,83.089789,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.687771,83.089789,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"S.No.1627/3B1, Jalagalamadhum Junction, Anakapalle, Sh 155, Sankaram, Andhra Pradesh 531001",17.689074,83.028522,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.689074,83.028522,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Flat 101,102,103 Kbc Appartments, Block A, Duvvada Railway Station Rd, Near Icici Bank, Kurmannapalem, Andhra Pradesh 530046",17.696216,83.164278,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.696216,83.164278,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"28-2-48, Suryabagh, Jagadamba Junction, Visakhapatnam, Andhra Pradesh 530020",17.710993,83.300527,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.710993,83.300527,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"7-5-182, Dr Ntr Beach Rd, Beside Aqua Sports Complex, Pandurangapuram, Visakhapatnam, Andhra Pradesh 530003",17.716122,83.324945,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.716122,83.324945,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Shop No. 8, 6-16, Chinna Waltair Main Rd, Chinna Waltair, Pedda Waltair, Visakhapatnam, Andhra Pradesh 530017",17.724712,83.333038,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.724712,83.333038,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Railway New Colony Rd, Sri Siddi Enclave, Railway New Colony, Visakhapatnam, Andhra Pradesh",17.727627,83.295731,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.727627,83.295731,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Railway New Colony Rd, Sri Siddi Enclave, Railway New Colony, Visakhapatnam, Andhra Pradesh",17.727627,83.295731,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.727627,83.295731,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Kakatiya Cultural Society, 52-9-3/1, Below Sony Service Center, Opposit, Landmark:, Near Cmr Central, Resapuvanipalem, Maddilapalem, Visakhapatnam, Andhra Pradesh 530013",17.734162,83.316165,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.734162,83.316165,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"49-34-11, Abid Nagar, Main Rd, Near Andhra Bank, Akkayyapalem, Visakhapatnam, Andhra Pradesh 530012",17.738476,83.300133,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.738476,83.300133,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"50-49-43/A, Tpt Colony, Balayya Sastri Layout, Seethammadara, Visakhapatnam, Andhra Pradesh 530013",17.740704,83.311686,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.740704,83.311686,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"P6Wh+7Xg, Near Siyalam,Back Side Of, Nad Junction, Buchirajupalem, Nstl, Visakhapatnam, Andhra Pradesh 530027",17.745741,83.229978,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.745741,83.229978,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"39-27-15, Appayya Nagar, Punjab Hotel Junction, Vuda Colony, Kalinganagar, Madhavadhara, Visakhapatnam, Andhra Pradesh 530018",17.747145,83.250223,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.747145,83.250223,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Musalayyapalem, Sagar Nagar, Visakhapatnam, Andhra Pradesh 530045",17.766767,83.362976,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,,17.766767,83.362976,3.3,3.3,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"5-52 Beside Exhibition Ground, Pendurthi-Nad Brts Express Way, Krishnarayapuram, Vepagunta, Visakhapatnam, Andhra Pradesh 530047",17.781581,83.215468,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.781581,83.215468,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Vuda 100 Road, Survey No 1, Yendada-Madhurawada, Yendada-Madhurawada, Rushikonda, Visakhapatnam, Andhra Pradesh 530045",17.788201,83.367486,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.788201,83.367486,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Brts Rd, A Zone, Sujatha Nagar, Pendurthi, Visakhapatnam, Andhra Pradesh",17.799256,83.210797,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.799256,83.210797,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"ƌĞĂϱϭͲdŚĞĂĨĠ,ŝĚĞŽƵƚ͕,ŝůůsŝĞǁŽŶǀĞŶƚŝŽŶƐ͕/ƚ^Ğǌ͕,ŝůůEŽ͘ϮWůŽƚͲ&͕KŶ dŚĞtĂǇdŽDŽƵƌŝdĞĐŚ͕ŶĚŚƌĂWƌĂĚĞƐŚ",17.808350,83.388801,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.80835,83.388801,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Road No Sd - 8, Opt Cmr Gardens, Nh 16, Kommadi, Madhurawada, Visakhapatnam, Andhra Pradesh 530048",17.828426,83.358484,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.828426,83.358484,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Anandapuram Junction Bus Stop, Nh16, Visakhapatnam, Andhra Pradesh 531163",17.899058,83.386110,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,17.899058,83.38611,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"39Jp+24W, Nh26, Vt Agraharam, Vizianagaram, Andhra Pradesh 535005",18.080144,83.385351,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,18.080144,83.385351,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Door No:8-6-82 Gorlevari Street, Srikakulam, Dhavala Colony, Ranasthali, New Colony, Srikakulam, Andhra Pradesh 532001",18.295429,83.897328,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,18.295429,83.897328,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Patrunivalasa Rural, Andhra Pradesh 532001, India",18.308178,83.916810,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,18.308178,83.91681,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Near R.T.C Complex Araku Valley, Visakhapatnam, Andhra Pradesh 531149",18.322594,82.877652,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,18.322594,82.877652,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,Ather,Private,Andhra Pradesh,Visakhapatnam,Visakhapatnam,"Araku Valley, Andhra Pradesh 531151",18.337204,82.877926,LEV DC Charge Point (IS-17017-2-7),3.3,3.3,1,18.337204,82.877926,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Prakasam,Prakasam,Throvagunta,15.535921,80.049446,CCS-II,30,30,1,15.535921,80.049446,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Guntur,Parastyalluru,"113 Talluru, Guntur District",16.314509,80.234502,Bharat AC-001,3.3,3.3,1,16.314509,80.234502,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Prakasam,Prakasam,Addanki,15.820702,79.973080,Type-II AC,7,7,1,15.820702,79.97308,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Guntur,Vipparla,Adhoc Sri Padmavathi Fs Vipparla,16.328891,79.946005,Type-II AC,7.4,7.4,1,16.328891,79.946005,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,East Godavari,East Godavari,Amalapuram,16.540000,81.985655,Type-II AC,7,7,1,16.54,81.985655,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Tirupati,Tirupati,Andhra Pradesh,13.675310,79.353716,CCS-II,60,60,1,13.67531,79.353716,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Guntur,Makkapeta,Anna Filling Station Makkapeta,16.928545,80.200722,Type-II AC,7.4,7.4,1,16.928545,80.200722,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Chittoor,Chittoor,Aragonda,13.210049,78.917590,Bharat AC-001,3,3,1,13.210049,78.91759,3.0,3.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Sri Potti Sriramulu Nellore,Nandyal,Atmakur,15.881666,78.660850,Type-II AC,7,7,1,15.881666,78.66085,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Proddutur,B M M Filling Station Proddutur,14.738012,78.547984,Type-II AC,7.4,7.4,1,14.738012,78.547984,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Sri Potti Sriramulu Nellore,B.V.Nagar,14.437647,79.991240,Type-II AC,7,7,1,14.437647,79.99124,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Ananthapuramu,Bandamedapally,14.283000,77.009100,Type-II AC,7,7,1,14.283,77.0091,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Y.S.R Kadapa,Nandyal,Bandi Atmakur,15.579996,78.528245,Type-II AC,7,7,1,15.579996,78.528245,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Battuvanipalli,14.506871,77.201487,Type-II AC,7,7,1,14.506871,77.201487,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Anakapalli,Anakapalli,Bayyavaram,17.656719,82.932270,CCS-II,30,30,1,17.656719,82.93227,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Beluguppa,14.715614,77.132404,Type-II AC,7,7,1,14.715614,77.132404,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,West Godavari,West Godavari,Bhimavaram,16.531248,81.538995,Type-II AC,7,7,1,16.531248,81.538995,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Eluru,Eluru,Borrampalem T Narsapuram (Md),17.088361,81.191042,Type-II AC,7,7,1,17.088361,81.191042,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Sri Sathya Sai,Sri Sathya Sai,C.K.Pally,14.272370,77.615780,CCS-II,60,60,1,14.27237,77.61578,60.0,60.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Chittoor,Chittoor,Chandragiri,13.578842,79.311173,CCS-II,30,30,1,13.578842,79.311173,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,East Godavari,East Godavari,ŚĞďƌŽůƵ,17.100000,82.304024,Type-II AC,7,7,1,17.1,82.304024,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Chippagiri,15.220178,77.321892,Type-II AC,7,7,1,15.220178,77.321892,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,West Godavari,Nidadavolu,Coastal Filling Station Nidadavolu,16.925773,81.673478,Type-II AC,7.4,7.4,1,16.925773,81.673478,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Palnadu,Palnadu,Dharnikotha,16.545690,80.360570,Type-II AC,7,7,1,16.54569,80.36057,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Anakapalli,Anakapalli,"Future Petroleum, Peda Boddepalli Peda Boddepalli",17.649236,82.631617,Bharat AC-001,3.3,3.3,1,17.649236,82.631617,3.3,3.3,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Kurnool,Nandyal,G P Venkata Swamy Nandyal,15.486503,78.476252,Type-II AC,7.4,7.4,1,15.486503,78.476252,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Prakasam,Prakasam,Garladinne,15.663359,79.404398,Type-II AC,7,7,1,15.663359,79.404398,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Krishna,Krishna,Gosala,16.444400,80.752900,CCS-II,30,30,1,16.4444,80.7529,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Sri Potti Sriramulu Nellore,Sri Potti Sriramulu Nellore,Gowravaram,14.807852,79.995006,CCS-II,30,30,1,14.807852,79.995006,30.0,30.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Kurnool,Kurnool,Gulyam,15.348932,77.087162,Type-II AC,7,7,1,15.348932,77.087162,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Srikakulam,Srikakulam,Gunalapadu,18.651916,84.366820,Type-II AC,7,7,1,18.651916,84.36682,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Ananthapuramu,Guntakal,15.184945,77.381876,Type-II AC,7,7,1,15.184945,77.381876,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Ananthapuramu,Palasamudram,Gvr Quality Fuels Palasamudram,13.975367,77.673407,Type-II AC,7.4,7.4,1,13.975367,77.673407,7.4,7.4,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Guntur,Manchala,Hari Hara Petro Products Manchala,16.162342,80.537871,Type-II AC,7.4,7.4,,16.162342,80.537871,7.4,7.4,
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Vizianagaram,Vizianagaram,Hiramandalam,18.690000,83.948735,Type-II AC,7,7,1,18.69,83.948735,7.0,7.0,1.0
2025-10-26,Bureau of Energy Efficiency / Ministry of Power,https://beeindia.gov.in/WriteReadData/RTF1984/EV_PCS_Data_29277.pdf,HPCL,Govt.,Andhra Pradesh,Kurnool,Banaganapalli,Hp Ap Prisons Fuel Station Bgp Banaganapalli,15.319383,78.223144,Type-II AC,7.4,7.4,1,15.319383,78.223144,7.4,7.4,1.0
